Roza2019_VCF_ID,yi_may,yi_jun,yi_jul,yi_aug,yi_sep,yi_hrv,yi_2020,yi_2021,yi_2022,yi_2023,yi_year,PC1,PC2,PC3
302_S185_R1_001,0.793698384334632,0.586884608238298,0.600039465773352,0.57300269973579,0.430049339896454,0.595052792649056,0.645476725572338,0.483041346372122,0.652754608916315,0.614335368073864,0.601640499957654,28.8231046352701,4.53160555341632,51.9345722051308
303_S197_R1_001,0.72260686883978,0.58488844524207,0.57705856658001,0.528434674750642,0.414100756627547,0.56509164570516,0.614544204547213,0.467955828637675,0.594007580170422,0.595779784021687,0.570609085897575,30.6549677617357,15.7637441975027,8.70021158713165
304_S209_R1_001,0.791132833282282,0.578395449818659,0.584892158014447,0.564001344818313,0.453305487038639,0.591248376198247,0.648501197525862,0.47871485399234,0.685121141045843,0.566476487448514,0.60029083993097,-35.0753762783031,32.769144345334,-22.3067984798739
305_S221_R1_001,0.833440519727425,0.672073263518551,0.644499574731126,0.581000553616192,0.501114271972152,0.64410877458679,0.691071424207595,0.528325272626454,0.72985535688542,0.644388257712572,0.651295811333151,34.8131602967996,55.4366178427206,-46.3133590749409
306_S139_R1_001,0.757002916234317,0.575339324228644,0.570602428597468,0.54786205953979,0.434867086302514,0.575045847615228,0.630218083831639,0.461836481937694,0.648118522510599,0.57451958454626,0.581763937691923,26.1216295923151,33.3583154269263,-41.2053469059234
307_S151_R1_001,0.755042923373126,0.573082428480875,0.547215144904833,0.522342963181055,0.387711085698467,0.555490231860101,0.602589052571731,0.445231726033647,0.625452129259487,0.564477940854247,0.560888264490172,27.7711944020495,21.032271877625,-4.53342536452225
308_S163_R1_001,0.763909911657979,0.583615128033267,0.549722638970494,0.541839607861789,0.44782882113583,0.574218094324645,0.614059568832024,0.481915511525167,0.651361784238966,0.562650789775453,0.581510904718489,12.3422024810865,13.6787777049786,-15.5253432662518
309_S174_R1_001,0.782782598534011,0.591435690088362,0.605428071721959,0.556646402481906,0.469311914651151,0.598351344262466,0.637444866147539,0.507819118994191,0.663292888266692,0.597708179487245,0.604176773694558,27.350525109424,30.994716330549,-20.4896035826121
311_S186_R1_001,0.693418384202984,0.555987737184978,0.571268142624484,0.547457116624889,0.426083745318112,0.558742131905593,0.589856579425002,0.467495404882481,0.617454716153444,0.575194897037374,0.562369053736496,18.5308875759345,5.70101672117425,-8.59235386721056
312_S198_R1_001,0.773779181308726,0.605001527764922,0.588849379993598,0.477949672241935,0.372514436195728,0.562560176250844,0.615271156262774,0.451022600796012,0.578400704492464,0.620252892312848,0.567235449066825,19.8014022238894,-4.62839192798477,5.31030163794978
314_S210_R1_001,0.704396752025565,0.531128166492471,0.526981854829998,0.48376084493614,0.352534103097536,0.518793112800208,0.569756393382987,0.411452123921863,0.576736874254955,0.531321486714918,0.526850717853103,-50.0871042950298,30.2467524122861,12.0317675187131
315_S222_R1_001,0.665051806501269,0.510709658644864,0.566337028865415,0.51453859307246,0.437218635901104,0.537397358307671,0.5879503223933,0.444065086306662,0.581976380010407,0.546292471499157,0.543553161829671,40.6018948744796,21.8105255831824,-9.09744304497508
316_S140_R1_001,0.839273440930031,0.606078516428478,0.612730220780851,0.571352313420437,0.452698070997644,0.613142152127893,0.65014449189576,0.514676413727486,0.680209440371756,0.622904112174708,0.620670491910113,23.7927452214324,-0.727774421251869,0.481797782012596
318_S152_R1_001,0.760515913499933,0.620740401385115,0.613034955487658,0.559471786419432,0.430133031344356,0.596940855983427,0.634339095650521,0.493024269370594,0.673069135001884,0.603960510647145,0.604651059597466,29.6969488919844,12.5620051666324,62.4792758535173
319_S164_R1_001,0.76328854928443,0.605375936799288,0.612834210786355,0.539042650905307,0.427724147768924,0.589002738062437,0.649940078815913,0.470913681300793,0.664399690206599,0.585045430928485,0.594519086909512,-4.5714990452667,-50.6424408636385,34.1135007270947
320_S175_R1_001,0.773352292281156,0.603577988363845,0.610354227750456,0.578707495405539,0.404646471843503,0.594697507691852,0.613400860013946,0.507091776817628,0.653003412123233,0.622519576450637,0.601501489493875,-42.1559587052349,3.45597868320196,51.2809906635191
321_S187_R1_001,0.775984099253098,0.60422410106174,0.574157068815254,0.528941458196676,0.433855322784715,0.581044932133783,0.652662233557455,0.450355244240255,0.647515826548354,0.588414520806537,0.588011516454912,13.3518533036865,-25.1280102311745,35.481788420013
322_S199_R1_001,0.795561112763786,0.578519544873904,0.57271171792241,0.529333554957015,0.452124154328958,0.581406392905085,0.617764198225214,0.48681067547571,0.649078615165864,0.586531560780867,0.59034887199115,21.6193248588888,-8.15087376037194,48.9251595964552
