gen,ST0_aug_20,ST0_aug_21,ST0_aug_22,ST0_jul_20,ST0_jul_21,ST0_jul_22,ST0_jun_20,ST0_jun_21,ST0_jun_22,ST0_may_20,ST0_may_21,ST0_sep_20,ST0_sep_21,ST0_sep_22,ST0_total_20,ST0_total_21,ST0_total_22,ST1_aug_20,ST1_aug_21,ST1_aug_22,ST1_jul_20,ST1_jul_21,ST1_jul_22,ST1_jun_20,ST1_jun_21,ST1_jun_22,ST1_may_20,ST1_may_21,ST1_sep_20,ST1_sep_21,ST1_sep_22,ST2_may,ST2_jun,ST2_jul,ST2_aug,ST2_sep,ST3_20,ST3_21,ST3_22,ST4_Yi
268,39.98541074675,39.9483982997199,28.642925053473,46.8115777992764,43.1028641910025,59.2683058121812,55.7935832535451,16.1449026773052,60.032026298504,82.6947244890158,68.17870783449,9.98849119116886,14.0109788473347,48.7763443095017,232.366643266291,181.368970874874,187.672212793291,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,57.633768719848,54.6286633640485,44.6703251860865,34.6718455278493,25.0193081700369,49.2494846697058,28.409112573356,50.9862444921126,42.3027117274114
269,54.0879398455375,38.6025213409991,29.5131397394502,62.7736099941535,33.3432474217569,56.8281643249236,83.475134745191,23.2752649290808,79.99274963825,80.8049208651523,59.6284029341228,10.6852944940309,9.5201729888294,46.1278112932122,290.203416758372,165.855736012008,206.577841839923,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,58.8668318951126,55.889671027033,45.5426579774205,35.3606456275254,25.4325203277716,50.8707884365712,28.8221622088579,51.4863488605828,43.1721534763912
271,64.6107822227773,55.4028908064842,24.81378034471,138.269034104691,55.3169486362135,53.9193499208033,186.249564226139,29.6171008166444,93.7611095813599,104.354347866331,74.4948244372197,34.9812488096279,81.0433885314761,46.4743724890262,525.892445600215,291.775327090555,205.576842185292,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,78.3333830282293,76.9665809207414,67.130011392546,57.409728690902,48.6599481687061,73.7302389785492,46.8341892551885,76.0858581016141,64.7975409696532
272,40.2027030649702,21.6188374890268,34.6430539193133,72.4902006744941,28.7381107060273,42.837416001125,64.2142267267128,18.7937891795053,78.9547379878447,49.4249845797031,47.908869531323,10.8998971905368,5.85345449590785,43.7324240164124,239.235509911798,120.810390952885,193.640058791268,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.6222393389408,51.3167184126952,41.2059318416112,31.3046132854244,21.7662444410885,46.865752529181,25.1352186111162,46.5050367297133,39.0017859014528
273,35.2508930227656,44.693713068417,21.2971905184908,62.8248027471788,29.7510848625769,39.9421226953206,76.3903676419474,18.014862630947,73.7148509169259,62.0375358100566,46.9985521709634,10.9589434224882,8.47170508655894,43.1458157127083,244.470012658611,149.439144200333,172.761712417739,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.283298285873,51.8448177224174,41.7121136659877,31.8605915050278,22.3213331429842,47.5204198391231,25.7600943116128,46.8451484818293,39.5559403343569
274,68.7747447960664,52.8308999788223,45.2281242444046,57.5230469131814,43.1209680407036,111.916159559333,92.1832087819289,38.0764618653113,109.9765118331,65.8829501255449,74.2109782626439,23.2546480644421,17.2172384171461,81.2991671715517,308.523697376717,223.78785635176,343.81329665545,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,70.3741385211646,69.8018298458646,59.6652670243352,49.4387940274366,39.4540736775521,63.0322054362784,40.3811371282798,69.6903644862759,56.8448693405639
275,82.7643471555903,50.4402250803988,32.65026173772,89.2478374572188,46.7193509457595,47.8090944620678,133.714595719756,24.4401813757835,133.930421187393,93.3503081951158,64.1398506234858,21.5183084413265,15.9627190568499,76.6137031562898,419.780865478985,198.12732307999,296.390765069804,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,67.6868354008575,65.6412462425919,55.458739977105,45.4489737870009,35.6449381253911,61.4967552320895,36.4789671368723,63.0191883382932,52.9968117998558
280,39.7453833686138,25.2682563925835,21.0295784050976,50.8375177984584,23.3320572063069,34.8264809128415,64.1727058158194,11.8776830216764,47.5105459781176,64.2515271748364,40.6762778098279,10.0715748724119,8.90170285237913,37.303274107672,220.620259999105,108.807509729852,138.028568319507,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.6771740842354,47.5559409273602,37.5691217005463,27.9653656783202,18.775235894207,44.20435463144,22.2038800147273,41.7275418847339,35.6393814835551
282,51.5602393551488,29.5350074510874,26.3162573246452,54.148114832729,27.7812978999218,51.315111767148,79.8843213401874,17.0441009383723,71.3217991852081,57.1985593207977,45.9962648892725,10.2452036999504,8.12729181025094,51.2239330140849,250.922590938754,132.607226664617,191.194817293259,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.2158396543416,51.9709774880999,41.9048423641629,32.0919961868855,22.6132480654837,47.5899628125434,25.7219084072211,47.4038788809393,39.72677654447
284,42.2551845481481,32.106138452181,25.6109480678685,26.3221743889708,36.0454204244975,42.8588962883559,70.9449340698141,18.4417767548986,53.2103891461453,61.3840586308974,36.9172334765032,11.8098625161884,4.32516509303217,47.5636438061164,213.081184039032,128.394605437232,164.777633607973,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.3854755384541,51.0224837589839,40.9904523781231,31.1990855652083,21.7509710592534,46.7180712525533,25.0651422917431,46.1859654100331,38.8328520972582
285,43.2929376362675,29.5276250553941,26.5751932242423,48.8231257699794,24.9712791968816,35.0187795986463,76.7496780201357,20.0064626710433,64.9467738118866,64.7668481644018,47.6106459266369,10.8970580377524,11.1812763001329,32.2612312310677,244.226437457429,133.450706748419,145.298245630431,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.6201747194782,50.9055209971369,40.5915088566838,30.7407887039845,21.2236322689672,46.8638969756591,24.8420497022211,45.273742132468,38.5446215656624
286,43.0973881467424,17.0720041435981,25.9944455821783,67.7692257425296,27.3809489376077,41.4767578064852,62.0239635557437,15.8344938827586,88.5002216346024,60.1032112169263,27.9173952712922,19.3728551629447,5.17112037103495,50.7720197265947,247.948838084626,90.387517764453,191.191055698178,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.729788628164,51.1074974522704,41.2688770262545,31.6924062469045,22.7087839380223,48.4764343897231,24.7039868286197,45.9725412887422,39.2708765176202
287,36.5112597266466,25.3210664161847,24.5411173905514,37.0267473421894,25.2740404695845,36.9570546701808,61.9566505096667,13.3276587335454,63.0480660268123,54.8359913911516,36.68120507256,13.9315798505418,9.07220970208103,46.1237718628344,203.606847424142,109.02004669353,160.855352395457,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.7817832112758,49.0684683191761,39.1934186993887,29.7571125386415,20.7786667959713,45.6148393271499,23.524232017321,44.0653021899323,37.2826118201488
288,26.0194734564518,20.6807139960629,30.9827310619197,47.0324510562527,17.9015319228741,50.8953278540323,64.540322787114,10.4667510512159,49.3164291104476,63.8437472151578,45.0281604179543,9.27548082491054,3.6389359821175,45.6123929513144,208.182588490037,96.0243070859156,166.255258886807,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.2774940119121,47.4446031497588,37.4551409216461,27.8241871198926,18.6038437358897,43.4840580105121,21.9953983203187,42.285257787808,35.4670223432418
291,27.4707556653748,21.2906874056213,19.1139806951439,51.0008605495424,17.4941999112544,27.1233170074425,45.2104189303173,9.75156304235246,55.6810322470669,51.7072565300424,26.5943379856479,9.61501542966063,3.71919373421531,37.4226769900988,178.68702195418,78.0337256697156,132.304992802009,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,48.3206958394654,43.9522757324297,34.0687188642445,24.6529630471643,15.708634708545,40.8920457809562,19.2772469497635,37.7356762706208,32.2706549097201
295,44.0264130449556,32.1864468248715,34.8536980387491,81.4917528050247,24.4799594032329,50.2569900636762,79.9715465467255,14.4990250443255,138.972240460186,87.1668992672429,35.5173247853219,16.4022077153739,9.57629961645026,47.9826860799855,302.300100737772,116.800595259127,262.37887969655,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,57.40584121648,54.1985150685968,44.2003929234248,34.4935851337352,25.0743276788491,50.7515112947367,27.1567509825555,49.7927083650792,42.0508674890555
296,31.5202038861246,20.2157510416079,12.1653489782795,55.9425774665064,22.8694438513754,31.50812876668,50.002237939501,7.47025054184491,44.1694183235982,68.2348849426856,21.326119575564,10.1804123535924,2.80121419882348,25.5193782839577,220.433389502386,69.09834198088,109.172761771599,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,48.291270873986,43.5731180267964,33.7203098175275,24.1179358071663,15.0561373792822,41.1578806966144,18.7551522142499,36.6049700714919,31.8560746314492
297,38.0017436024629,31.5296602794169,27.2099925569216,48.4315090178263,32.7766738074003,45.0126020681548,64.046559633984,24.0251526416879,110.220073156767,53.2956713569811,54.9333773642495,16.2564700390959,14.0140956339032,47.7809161800296,216.297899330907,156.017522916071,221.332209849119,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,58.0918323119812,55.2166270435136,45.0006774249039,35.1313275984547,25.8091191616253,50.4214371553929,28.5710413024748,51.173631505029,42.8326370221039
298,29.6510685775592,28.5147318494813,28.4906285273641,53.2801167600582,28.949112700713,36.9152010136022,66.9959395218863,12.5552711952803,61.959689457811,77.2086955478069,46.0863745411155,11.5897189771816,8.95078008405972,40.5428604463506,242.527360767946,124.235546098634,158.289346791272,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.6760061614139,49.8671316607108,39.8559003884851,30.1460469366412,20.8393466997475,46.0935296123315,24.0835909509475,44.6479216407966,37.8198063842558
299,28.8179635992706,22.2786234205611,21.1407013800094,42.6248452222606,23.1135479787642,33.5643756849865,54.2076840341777,13.8512240775878,52.6836608951795,51.420276414315,34.1656875164572,14.6934755022519,2.06932251537048,34.4952365833829,189.634705106169,92.7791246316663,138.613992878181,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.9519984999722,46.7421261258269,36.7617000719525,27.1853297549534,18.1266154700741,43.8416744697051,21.3728256492325,40.5697026684194,34.8822365191689
300,39.6431498045691,26.0296090520182,31.8858958912815,53.0095884563002,21.2480382191898,53.9663352709251,47.5908887020146,21.8615528705196,56.916885600977,62.7050543813876,54.9394499848447,9.66254269673258,7.30870517350878,43.803530937553,208.818042979947,132.158450514707,180.461461963632,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.5811112953706,51.2752104800221,41.0341875784484,31.1532837302417,21.6175522985001,46.3100592718664,25.2668887633067,46.6295461691282,38.8859232037413
302,42.8221620062688,27.9417324689645,25.8721610666282,53.3646328504139,26.0110717982727,52.7892813389389,67.6996044197411,14.1807289684259,76.4318149055016,60.769397338429,50.2289118136393,12.3174401310736,7.83957252273045,36.8286350933142,233.083547601274,126.792187586295,187.802668354916,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.2160289962464,50.5399292141941,40.4977247586921,30.6831573903224,21.2432641397797,46.713667815422,24.5000005552587,45.3139856620135,38.3803060358184
303,26.9454280357641,21.8760061220903,22.1328950138484,56.7653809617775,29.1543420504153,29.2254558085927,67.5642483816962,17.9779868387675,52.0735152245629,56.9240734417399,38.257176048099,11.5638479447441,6.74666748012637,41.146955230019,217.235361671534,113.036804880384,145.466099655239,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.7635359389336,48.9435476672306,38.7935087609609,28.9657051203209,19.7510406018705,45.1274266301497,23.2712764772698,43.2237406979795,36.7777484520725
304,39.3861308904732,26.2970510548027,24.9731241364343,62.3554649741853,25.8181652110459,45.7061020356892,56.4474057593471,16.0959412566335,70.2858260706437,76.0622268359382,49.860627210834,14.7510337446209,6.02710564135621,47.378849289764,245.932482283491,125.404642048114,185.229352185623,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.1059846112085,51.4388114546477,41.3830354940341,31.6223857275529,22.3553748871565,47.8380921152443,25.1700166414052,46.3925620323358,39.3293422794708
305,44.6992473324715,27.5918195007787,32.1338575134382,44.5545813551116,30.7799149108818,51.4571809745245,81.7086836842186,17.1837415122437,92.5571763601922,71.1069588291192,52.6329777866782,14.1213178302331,14.1339765286945,57.3655878406,252.356544834161,141.410890970936,230.822532491956,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,57.6977497893812,54.769429821308,44.7186120881123,34.9980814166544,25.7260854514499,50.2509591344218,28.099727046144,51.0696737521268,42.5737232793811
306,36.5129237397925,38.1539375316118,24.023908276418,45.7275915110017,24.7397910090725,45.7253536389206,70.0957416281824,11.5794194158494,65.3205299568334,66.2680998497352,37.5097522732186,12.0841301128581,11.7272976377969,46.1776509433317,234.818652008746,118.245384822969,190.068606147547,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.6880922845495,50.1151463160234,40.2929196954711,30.8330234988561,21.6770831489907,46.3931104451143,24.4688967745895,45.4551666121509,38.2950501819373
307,33.6966659634259,22.0751324397209,29.1632269545725,40.8112251770902,21.2770190330741,34.4191785519693,68.1566986464135,12.8588486283327,41.9873251247113,61.0140392861875,48.2664561483407,6.70453165110884,5.1441554405662,46.6057002164905,206.182989298721,107.87140285163,147.28554214713,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.2569285953508,47.4000355785196,37.2720081688584,27.6243829532308,18.3251379291326,43.1109518511101,22.1043145695578,42.0755547441466,35.3127536485661
308,38.2974645716819,19.9494965526233,24.3823832195905,35.8242204353878,26.8129336649177,45.9413933121265,61.3423951993122,16.4379487083646,59.2993021772441,65.7938512928259,46.5323879467574,10.946163759374,9.83340584694039,43.5589407402981,218.149470602997,117.772083910496,169.596336941272,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.4801383209552,49.8429061508979,39.73109791668,29.9572944125983,20.7353980191198,45.6487153338858,24.0956612203537,44.7596208421503,37.6971690099856
309,39.6145347302193,24.574090016467,28.187388698184,57.4316034880337,29.9066992139843,40.1186694699653,59.1923717500529,15.5729225290925,49.6142770342794,60.8511075612945,53.3480763230506,12.6402946674966,12.522205599421,49.0708009090455,232.532771583289,135.841743572413,164.559100846717,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.9166883334739,51.4442588266955,41.5109507062804,31.8686116312207,22.6992628715219,47.3632404700496,25.5690747167203,46.9352632100636,39.4573306267217
311,39.2278294544413,30.538695768544,28.0753108341133,41.158456811079,25.978927682213,53.6747587119387,47.1229583537159,14.9099158529143,61.6431144449593,45.0014809461851,38.5891327232068,13.2872461023687,11.8401365997911,39.793608116673,184.385509112117,118.012089660279,163.743619862206,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.2350236185578,49.7902078952453,40.0244686851313,30.5626511678877,21.4212443070418,45.8237029549206,24.3381853641464,45.2640804519248,37.9904116716453
312,34.4616055235379,15.6793914457927,19.3664792546374,50.5061979376573,25.5388750706199,27.4950010997125,55.8676090909786,21.1101491443378,45.2730545267826,73.0918532023788,42.7768369260012,8.93776199217963,5.53623251794503,41.3912585033519,223.249704970551,107.035737395537,126.967286395628,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.3875115895066,48.3985875302619,38.0063315322222,28.0410490784652,18.7351942672624,44.2992654190921,22.7327802082393,42.2895705667478,36.0227507431177
314,25.7353250336367,19.7602669531549,18.1579682377922,51.5585039376217,20.431008601135,34.9158036146923,57.0890148962917,11.9154934345605,65.2407970368979,53.299502772921,38.6763079295435,6.06024156398298,3.11726976227382,34.3603156209141,187.840237455393,97.4373005047112,140.994391748522,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,49.0211971335657,44.775160104579,34.6202826375235,24.8061674552341,15.5336832949193,40.8576197729907,19.8527565087962,38.4240983337411,32.6605910531356
315,25.0141034028007,29.7010949837672,20.955007842834,34.3162326920097,33.8466497748259,38.4328408713566,57.3820595014845,4.60017738747374,58.5740124752304,52.7400861341927,32.132431701403,13.4616080524347,10.4713150528383,34.5238560132993,183.730378399236,108.825412866836,145.544953971403,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.7821951480437,46.7091436589485,37.1570048512493,27.7671020671317,18.836376085945,43.6868682052673,21.8213944770924,41.3579892185282,35.2123764489936
316,35.508591096512,36.9092886791174,23.1938440134289,44.509844337424,33.348574289582,49.8561548507023,55.2828372266992,16.3920397072366,61.4191605906367,90.3892165632747,52.6241310366263,12.5758585089735,9.6575644706448,52.4532023808294,234.227117199014,149.917271909995,183.245420468151,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,56.1286386357446,52.7556865167837,42.7381250705273,32.9346912134755,23.5866658503056,48.3225272489311,26.6011328325021,48.4211207043998,40.5930559446261
318,30.8847383689587,32.3251327273836,26.8775403335117,53.099960559812,30.0160561546235,38.8512547619524,67.2025414297213,17.5625650966542,95.0881101487438,62.5989270110529,42.2382275443885,10.0758193602751,5.65314558393362,46.9957529579456,216.260613369298,126.246286934744,208.79479559104,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.1717545481294,50.8275492618663,40.6683636230326,30.802046269496,21.3337743321866,46.1995424100765,24.8528767836403,45.9941533968548,38.5170506825716
319,33.5614705658055,30.9707954340986,29.2036335120782,62.7682014324562,31.3533273136874,48.1088785202294,73.9440526006585,14.3115376713792,48.7906688309227,80.5318876547057,33.4024709094696,8.62132620404676,8.07668650386821,42.597916239532,257.46537386961,118.86685514996,164.099635943028,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.7671043185368,50.2283184158867,40.2685019091967,30.4092300158252,20.8779190989977,46.0544577944835,24.3432921739447,45.2243417786629,38.0632940683423
320,34.0275057625262,35.3957280359533,23.7225077395891,53.7926867102731,33.1914880129876,42.85339818368,53.5495759990397,21.6126225246543,56.0569936611908,53.5183277428305,42.706090220885,9.52996526901867,5.97125041316438,47.1314325948431,203.431710940509,139.877599016489,157.286005509931,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.280311268656,51.0511717132735,40.9560900784658,31.046170219171,21.5317307467073,46.0933205880909,25.2742346744211,46.3695836244012,38.7368650578689
321,30.7019327136325,20.1397363033574,20.1636011046905,49.9449763863266,21.6365260565845,39.2048476572471,68.5140571970717,15.7504513774281,73.711071916522,78.8581354349484,42.4087100021532,12.8075340952561,6.57237678296635,49.6394635044529,234.734154574076,106.533741637642,174.003524370709,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.5258460192522,49.6846124822899,39.4740308128754,29.7123263635396,20.6302309201297,46.0791184867423,23.6677594373843,44.2052260385938,37.539663841072
322,30.9396005499009,23.7020459822038,14.741503952107,47.2779258422924,23.2540875392822,45.5211099698712,51.7381137327023,16.8932874460606,86.5399704844573,60.8291787970515,49.6879037116187,14.2599986222348,6.55810078517525,47.1105746518517,209.790103501005,117.719549312382,187.077330436157,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.6229615243041,49.8778262859257,39.7239208619292,29.9390137961802,20.8856727084185,46.0480973632549,24.003372604241,44.5669685421224,37.7518017147121
324,42.793132452372,20.9436582581434,22.6112404646176,44.7671279498063,20.3748860379636,37.4658861631445,50.7313639497062,15.2164266824199,78.2470130335195,73.5729395604578,46.6815346806554,9.89848245152296,7.85141585960853,47.4092754440622,220.850267611019,110.284359057704,182.161453017404,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.7062122905623,48.8900787351398,38.7280350889294,29.0651060779508,19.887793911819,44.8918799924003,23.2387607953672,43.6180655209509,36.7946761444744
325,34.3237418654188,24.6076746534414,32.6979037647283,49.2864582060604,28.9009433042968,36.5609585592769,58.295821886091,17.9449789002523,28.9736632537595,62.18050926669,37.7096048067547,11.7512115601741,7.51241913243662,53.4654566170844,217.638766584976,118.689813386669,145.824156540235,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.8040034791661,50.4225976320957,40.4988009127972,30.9275117315999,21.7429179109298,46.2328031962091,24.6953448295972,45.9356878478921,38.4559636800428
326,31.7868706852933,16.847416532504,10.3540680381676,40.5269320481197,21.9564877775834,23.7909464483814,48.2371740371134,12.8348172163546,43.50668221411,38.9609168407579,23.6191895784515,10.1069740991818,6.54465084467941,33.1770247310687,163.139587506375,85.0423705467372,108.203406842702,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,48.1204942221915,43.6701908691308,33.7307981964779,24.2267813958672,15.3859682937653,40.7035495412377,19.1296973793854,37.0289925267479,31.9487289078648
327,35.4546514970327,19.2823874124378,22.5371837578031,45.0151389060994,20.8137737771561,36.7875826887208,54.1571272816673,10.8497485334432,39.8726089300232,58.570070240803,54.6142545246852,12.416159475878,9.30094681378848,41.7124902210823,197.62770307497,112.357118432939,137.483670960044,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.8687612592053,47.7203143789744,37.7636108220857,28.2636661400394,19.3027637275967,44.4077731138286,22.4133154780268,42.1957861913055,35.9206134088928
